step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
23083,22,150.0,2.34375,5.238334122862619
23084,20,109.0,1.6515151515151516,5.373454543560462
23085,16,93.0,1.4090909090909092,5.770943468243293
23086,13,88.0,1.3333333333333333,5.9254595119284845
23087,13,91.0,1.378787878787879,6.013256936725677
23088,13,104.0,1.6,6.239789936551675
23089,13,117.0,1.828125,6.635143500736224
23090,15,88.0,1.3134328358208955,6.66984451385817
23091,10,59.0,0.8676470588235294,6.7672450559636195
23092,7,37.0,0.5441176470588235,7.180800935784532
23093,8,34.0,0.5,7.625135429025094
23094,9,42.0,0.6086956521739131,7.88277467916165
23095,9,51.0,0.7611940298507462,7.827484455874776
23096,10,61.0,0.9242424242424242,7.9755070371017345
23097,13,72.0,1.0588235294117647,7.994099703151825
23098,9,52.0,0.7761194029850746,8.216550061124368
23099,9,40.0,0.5970149253731343,8.212634434901306
23100,7,35.0,0.5223880597014925,8.240772936073117
23101,5,34.0,0.5074626865671642,8.434885304355982
23102,7,40.0,0.6153846153846154,8.544883529468391
23103,7,46.0,0.696969696969697,8.80397651298436
23104,7,53.0,0.8153846153846154,8.864983479757537
23105,8,60.0,0.9230769230769231,8.798929724588309
23106,8,67.0,1.0151515151515151,8.486993431301595
23107,9,76.0,1.1692307692307693,8.500023885943673
23108,10,85.0,1.328125,8.318593351220663
23109,11,96.0,1.5,8.37764238648981
23110,11,107.0,1.671875,8.43014282073201
23111,13,118.0,1.8153846153846154,7.984858297240472
23112,12,129.0,1.9545454545454546,7.750922065630554
23113,11,140.0,2.1875,7.49035674050984
23114,13,152.0,2.3384615384615386,7.17945066481085
23115,14,121.0,1.8615384615384616,6.795070693849277
23116,9,73.0,1.123076923076923,6.67358697042853
23117,9,68.0,1.0303030303030303,6.458276923542109
23118,10,78.0,1.1818181818181819,6.5312071407181636
23119,12,90.0,1.3636363636363635,6.862888545298155
23120,16,105.0,1.5671641791044777,6.987805623241774
23121,20,123.0,1.7826086956521738,6.956023185557633
23122,20,143.0,2.072463768115942,7.025847397594251
23123,20,163.0,2.3970588235294117,6.792398491344382
23124,21,115.0,1.6666666666666667,6.3752086663563485
23125,17,102.0,1.4782608695652173,6.4271680484133045
23126,18,110.0,1.5942028985507246,6.371735351374216
23127,20,129.0,1.8428571428571427,6.362306657075511
23128,19,148.0,2.1449275362318843,6.110237845890545
23129,23,170.0,2.5,5.75474928954597
23130,25,194.0,2.8115942028985508,5.352455619882253
23131,21,175.0,2.536231884057971,5.105159417160621
23132,18,135.0,1.9285714285714286,5.25499103861863
23133,14,97.0,1.3857142857142857,5.6311164174305794
23134,12,68.0,1.0149253731343284,6.038780454297134
23135,11,54.0,0.8059701492537313,6.351163740800895
23136,10,50.0,0.7352941176470589,6.882759255274741
23137,10,57.0,0.8382352941176471,7.447744961328232
23138,11,67.0,1.0,7.581723720446749
23139,8,48.0,0.7164179104477612,8.101605783477748
23140,6,35.0,0.5223880597014925,8.72539467127363
23141,7,29.0,0.43283582089552236,9.005285555304937
23142,7,27.0,0.40298507462686567,9.158870527773193
23143,6,33.0,0.4925373134328358,9.359958549785711
23144,8,41.0,0.6119402985074627,9.506617727129271
23145,9,49.0,0.7313432835820896,9.33721496345139
23146,11,60.0,0.8955223880597015,9.142505543888031
23147,12,71.0,1.0441176470588236,8.847555795309404
23148,14,84.0,1.2352941176470589,8.541045730706399
23149,15,98.0,1.4411764705882353,8.26803846434727
23150,16,113.0,1.661764705882353,8.086110045019739
23151,17,129.0,1.8695652173913044,7.995959438735787
23152,17,145.0,2.101449275362319,7.860888047536251
23153,18,162.0,2.347826086956522,7.50865505076487
23154,19,180.0,2.608695652173913,6.90008726923927
23155,19,199.0,2.8840579710144927,6.48399220805811
23156,22,220.0,3.1884057971014492,5.8650086280792895
23157,22,187.0,2.6714285714285713,5.62486665641183
23158,23,198.0,2.8285714285714287,5.732138926187478
23159,23,217.0,3.056338028169014,5.657055466528855
23160,26,242.0,3.361111111111111,5.430589664088185
23161,26,268.0,3.7746478873239435,4.987879273203375
23162,27,294.0,4.140845070422535,4.554868377967592
23163,30,323.0,4.486111111111111,4.333113983264125
23164,29,302.0,4.194444444444445,4.218058047950427
23165,26,212.0,2.904109589041096,4.36791293379279
23166,25,180.0,2.4324324324324325,4.704150936397669
23167,21,164.0,2.2465753424657535,5.231108072821734
23168,20,152.0,2.0821917808219177,5.75225667248195
23169,19,158.0,2.164383561643836,6.063516802848921
23170,18,164.0,2.2777777777777777,6.382695122590241
23171,20,177.0,2.391891891891892,6.274402840266118
23172,18,151.0,2.013333333333333,6.415703222316316
23173,15,111.0,1.5205479452054795,6.737921479430709
23174,13,96.0,1.2972972972972974,6.89778972007879
23175,12,84.0,1.1506849315068493,7.294788435479719
23176,14,82.0,1.1388888888888888,7.599332979400537
23177,13,90.0,1.2328767123287672,7.763789526024795
23178,13,103.0,1.4109589041095891,7.879674942470276
23179,14,117.0,1.6714285714285715,7.35164769109978
23180,15,102.0,1.457142857142857,6.749210267682178
23181,10,48.0,0.6857142857142857,6.791464247194443
23182,8,28.0,0.4117647058823529,6.895999327162065
23183,9,27.0,0.39705882352941174,7.208343468801915
23184,9,34.0,0.5074626865671642,7.498218438185239
23185,8,42.0,0.6363636363636364,8.054158991795568
23186,10,51.0,0.7611940298507462,8.392762793665288
23187,10,60.0,0.8823529411764706,8.620338427363283
23188,12,71.0,1.0289855072463767,8.862930543513643
23189,13,83.0,1.2205882352941178,8.85978977124636
23190,13,95.0,1.3970588235294117,9.001590025737134
23191,12,107.0,1.5735294117647058,9.383086796918661
23192,14,120.0,1.7391304347826086,9.484413878925455
23193,14,133.0,1.9558823529411764,9.440350253983437
23194,13,146.0,2.212121212121212,9.29648846155702
23195,13,159.0,2.484375,8.868079889988294
23196,16,173.0,2.703125,7.790955754550852
23197,14,187.0,2.921875,7.114800527262544
23198,12,135.0,2.076923076923077,6.565455052181012
23199,11,128.0,1.9692307692307693,6.183227755365663
23200,15,143.0,2.234375,6.070290100762321
23201,16,159.0,2.484375,6.296363538574727
23202,19,176.0,2.707692307692308,6.214918488583414
23203,17,190.0,2.923076923076923,6.678595271214283
23204,21,210.0,3.1818181818181817,6.703403539247864
23205,22,231.0,3.4477611940298507,6.52368758690433
23206,20,224.0,3.393939393939394,6.3875596524660425
23207,21,233.0,3.4776119402985075,6.233874763984646
23208,21,244.0,3.588235294117647,6.1425097055544065
23209,22,266.0,3.911764705882353,6.159848488856153
23210,24,289.0,4.188405797101449,6.074339367870556
23211,25,313.0,4.536231884057971,5.944781011489656
23212,25,338.0,5.121212121212121,5.387699316092104
23213,19,209.0,3.1666666666666665,5.518344301649626
23214,16,118.0,1.7611940298507462,5.481735942812299
23215,11,56.0,0.835820895522388,5.735693050248102
23216,10,38.0,0.5588235294117647,5.779222405695544
23217,11,32.0,0.463768115942029,5.988012721034023
23218,10,30.0,0.43478260869565216,6.564246443026394
23219,8,30.0,0.43478260869565216,7.3454185352390144
23220,11,40.0,0.5797101449275363,7.8084782586830785
23221,6,24.0,0.36923076923076925,8.069479513892505
23222,7,24.0,0.36363636363636365,8.270936165892646
23223,9,31.0,0.45588235294117646,8.325580786240447
23224,8,39.0,0.582089552238806,8.603125853243558
23225,9,47.0,0.6911764705882353,8.726131010109786
23226,10,56.0,0.8115942028985508,8.744841395029225
23227,10,66.0,1.0,8.791559298656905
23228,11,76.0,1.2063492063492063,8.537370569580272
23229,13,88.0,1.3968253968253967,8.226830645024394
23230,9,57.0,0.9193548387096774,8.163044130708379
23231,7,49.0,0.8032786885245902,8.098562371620721
23232,6,51.0,0.8360655737704918,8.118179250683802
23233,6,57.0,0.95,8.503013966062683
23234,8,64.0,1.0666666666666667,8.468604623807472
23235,7,71.0,1.2456140350877194,8.522843518070626
23236,8,79.0,1.4363636363636363,8.576236661725334
23237,10,88.0,1.5714285714285714,8.623255822644408
23238,10,97.0,1.7017543859649122,8.610354774300871
23239,10,55.0,0.9649122807017544,8.62163782652518
23240,7,24.0,0.42105263157894735,8.956687786035058
23241,7,25.0,0.43859649122807015,8.904763632047882
23242,6,28.0,0.49122807017543857,8.92043433294541
23243,7,34.0,0.5964912280701754,8.753887531856483
23244,9,42.0,0.7368421052631579,8.386319907057423
23245,10,52.0,0.9122807017543859,8.178237334163967
23246,13,65.0,1.1403508771929824,7.742929495284458
23247,13,58.0,0.9830508474576272,6.857202332366501
23248,9,61.0,1.0338983050847457,6.341419435976567
23249,12,72.0,1.2203389830508475,6.082869959067488
23250,15,86.0,1.4827586206896552,5.742733375383731
23251,17,102.0,1.7586206896551724,5.401468551236049
23252,18,119.0,2.016949152542373,5.4826489632330855
23253,19,137.0,2.3220338983050848,5.609634158252136
23254,16,110.0,1.896551724137931,5.7950404529115565
23255,14,100.0,1.7241379310344827,6.045680941848225
23256,11,93.0,1.576271186440678,6.2886575194149446
23257,7,88.0,1.5172413793103448,6.898751001386604
23258,7,90.0,1.5254237288135593,7.092565469777303
23259,7,96.0,1.6,7.243882897770055
23260,8,104.0,1.793103448275862,7.502027389181037
23261,9,112.0,1.9310344827586208,7.516236290499279
23262,8,41.0,0.7454545454545455,7.657950795649978
23263,3,18.0,0.32727272727272727,8.148189331072183
23264,3,4.0,0.07142857142857142,8.39827638338795
23265,2,6.0,0.10909090909090909,8.658914531375913
23266,3,9.0,0.16363636363636364,8.812556449748872
23267,4,12.0,0.21428571428571427,8.881703843930199
23268,6,17.0,0.3090909090909091,8.961738758144579
23269,6,23.0,0.42592592592592593,9.138914887114943
23270,8,30.0,0.5555555555555556,8.988511917555849
23271,8,37.0,0.6727272727272727,8.729286042647335
23272,8,45.0,0.8490566037735849,8.319887411003867
23273,13,56.0,1.018181818181818,7.656843620394182
23274,14,70.0,1.320754716981132,7.261299285088516
23275,14,84.0,1.5849056603773586,6.761058437539237
23276,15,99.0,1.8679245283018868,6.36730608576884
23277,19,117.0,2.1666666666666665,5.92843628118319
23278,18,135.0,2.5961538461538463,5.338121103035416
23279,21,119.0,2.2037037037037037,5.080179949122063
23280,16,87.0,1.5818181818181818,5.135311308391812
23281,10,66.0,1.2,5.378844008186817
23282,8,64.0,1.1636363636363636,5.452292213594097
23283,11,74.0,1.3214285714285714,5.88404416635495
23284,11,85.0,1.5178571428571428,6.3620636965578985
23285,12,97.0,1.7321428571428572,6.7844516935035015
23286,14,110.0,1.9298245614035088,7.011043567030841
23287,15,124.0,2.1379310344827585,7.279720060271897
23288,15,88.0,1.4915254237288136,7.397706119924555
23289,15,86.0,1.4333333333333333,7.644188327983896
23290,16,101.0,1.6557377049180328,7.725111214872153
23291,17,117.0,1.8870967741935485,7.504133715769572
23292,17,134.0,2.161290322580645,7.450052056782173
23293,20,153.0,2.467741935483871,6.839322022679285
23294,21,173.0,2.746031746031746,6.535032197802581
23295,21,136.0,2.1587301587301586,6.223009144008285
23296,16,113.0,1.8225806451612903,6.049506017531472
23297,15,107.0,1.7258064516129032,6.028224891188131
23298,15,116.0,1.8709677419354838,5.982354921647004
23299,14,126.0,2.032258064516129,6.34583568285438
23300,16,141.0,2.238095238095238,6.4997899421879115
23301,17,157.0,2.532258064516129,6.693704478958522
23302,16,173.0,2.8360655737704916,6.976653402804409
23303,13,169.0,2.864406779661017,7.246174652824611
23304,14,182.0,3.0847457627118646,7.474664188244399
23305,14,196.0,3.43859649122807,7.580038159375077
23306,17,211.0,3.5762711864406778,7.729785624625511
23307,16,226.0,3.7666666666666666,7.928383457015157
23308,15,241.0,4.084745762711864,8.067177172676278
23309,16,256.0,4.413793103448276,7.987869420716041
23310,16,271.0,4.593220338983051,7.872885067072859
23311,11,178.0,3.0689655172413794,7.606680706002456
23312,9,134.0,2.310344827586207,7.54140282759249
23313,11,121.0,2.0508474576271185,7.422335069931193
23314,9,111.0,1.88135593220339,7.568005728894829
23315,10,111.0,1.88135593220339,7.394261494346627
23316,10,121.0,2.0508474576271185,7.4572383630188925
23317,12,133.0,2.2542372881355934,7.572199170344196
23318,13,145.0,2.4166666666666665,7.342957893668006
23319,14,158.0,2.5901639344262297,6.778236094707257
23320,16,173.0,2.7903225806451615,6.645957710377623
23321,15,96.0,1.5238095238095237,6.661937905562743
23322,13,76.0,1.1875,6.885619179411059
23323,13,85.0,1.328125,7.371018558433848
23324,14,98.0,1.5076923076923077,7.584427783288362
23325,16,113.0,1.7384615384615385,7.341942604861753
23326,15,128.0,2.0,7.199136258122733
23327,18,145.0,2.265625,6.806087829295922
23328,14,110.0,1.71875,6.377514162182636
23329,10,47.0,0.734375,6.348443620612429
23330,12,55.0,0.859375,6.414475104617683
23331,13,67.0,1.0307692307692307,6.3512563261663
23332,13,80.0,1.2698412698412698,6.383819802803003
23333,15,94.0,1.46875,6.446683614691615
23334,15,108.0,1.6615384615384616,6.741413320384669
23335,17,125.0,1.9230769230769231,7.036071236777233
23336,13,93.0,1.453125,7.317984737535086
23337,14,79.0,1.253968253968254,7.427925653594064
23338,11,72.0,1.1612903225806452,7.820323437379085
23339,10,72.0,1.1612903225806452,8.169304866450934
23340,11,82.0,1.3225806451612903,8.144208778162822
23341,11,92.0,1.4603174603174602,8.063862571129938
23342,12,103.0,1.6349206349206349,7.7240923867387075
23343,12,114.0,1.78125,7.397631607970233
23344,9,89.0,1.390625,7.385270415985355
23345,9,87.0,1.359375,7.606320145127674
23346,9,88.0,1.353846153846154,7.886445368253544
23347,10,98.0,1.5076923076923077,8.21448617282357
23348,10,108.0,1.6615384615384616,8.492418724788887
23349,11,118.0,1.84375,8.635182344426125
23350,10,128.0,2.0,8.765379095215877
23351,13,140.0,2.1875,8.60788933026165
23352,13,152.0,2.3384615384615386,8.446910273519546
23353,14,165.0,2.5384615384615383,8.572704660680296
23354,14,178.0,2.7384615384615385,8.67290716483176
23355,14,191.0,2.9384615384615387,8.313272390649637
23356,14,205.0,3.253968253968254,8.073593244323895
23357,14,219.0,3.532258064516129,7.797044407733744
23358,16,233.0,3.640625,7.322330457537856
23359,16,249.0,3.9523809523809526,7.065469260228255
23360,17,197.0,3.078125,6.630585570916623
23361,16,180.0,2.769230769230769,6.316272475780312
23362,14,132.0,2.0625,6.070849897692471
23363,12,109.0,1.703125,6.155757583537531
23364,12,98.0,1.53125,6.010627552810392
23365,13,93.0,1.4761904761904763,6.046959505016353
23366,14,106.0,1.65625,6.026385356312172
23367,14,120.0,1.9047619047619047,6.120999985101517
23368,17,137.0,2.1746031746031744,6.160725871789539
23369,22,157.0,2.453125,5.742272613140232
23370,18,112.0,1.7230769230769232,5.714682983995612
23371,17,102.0,1.5692307692307692,5.6901734087844265
23372,17,102.0,1.5692307692307692,5.943494490888648
23373,20,120.0,1.791044776119403,6.030358752216579
23374,19,139.0,2.074626865671642,6.247155043205701
23375,22,161.0,2.4393939393939394,6.004638191821987
23376,26,186.0,2.7761194029850746,5.71969967902252
23377,20,146.0,2.212121212121212,5.582060723550887
23378,18,106.0,1.5820895522388059,5.518888196232568
23379,16,94.0,1.3823529411764706,5.628779006782317
23380,13,94.0,1.3823529411764706,6.049243572170906
23381,13,107.0,1.5735294117647058,6.434214371835457
23382,15,121.0,1.7794117647058822,6.790854697218693
23383,16,137.0,2.044776119402985,7.190441901470157
23384,18,154.0,2.264705882352941,7.38031028963497
23385,14,119.0,1.803030303030303,7.1622383378547525
23386,12,100.0,1.5151515151515151,7.1206051770030525
23387,13,84.0,1.2352941176470589,6.952173945225774
23388,12,75.0,1.0869565217391304,7.171511553555638
23389,12,81.0,1.173913043478261,7.573170080699865
23390,12,90.0,1.3043478260869565,7.545571276394264
23391,12,101.0,1.463768115942029,7.4859865757498545
23392,11,112.0,1.6470588235294117,7.69140512833427
23393,14,125.0,1.8115942028985508,7.938199942291447
23394,13,138.0,2.0294117647058822,8.03143079334107
23395,15,153.0,2.25,8.186685730756047
23396,15,168.0,2.4705882352941178,8.291497496826437
23397,16,183.0,2.6911764705882355,8.133102337292009
23398,17,199.0,2.8840579710144927,8.185622324730987
23399,17,215.0,3.161764705882353,7.915770442024219
23400,17,231.0,3.347826086956522,7.6544732268607865
23401,17,247.0,3.579710144927536,7.232146572889466
23402,18,264.0,3.8260869565217392,6.848333239570449
23403,14,205.0,3.014705882352941,6.677779943066984
23404,11,170.0,2.537313432835821,7.001536631173566
23405,11,152.0,2.235294117647059,7.1775180638267075
23406,13,164.0,2.3768115942028984,7.393536319391068
23407,14,177.0,2.5652173913043477,7.359157968548841
23408,14,190.0,2.7142857142857144,7.209940308196341
23409,10,100.0,1.4492753623188406,7.135373332595219
23410,9,63.0,0.9130434782608695,7.245751711054666
23411,6,29.0,0.4264705882352941,7.37003590845992
23412,7,35.0,0.5072463768115942,7.4492082953973435
23413,9,44.0,0.6376811594202898,7.703318109385321
23414,11,54.0,0.782608695652174,7.468175462559243
23415,14,66.0,0.9295774647887324,6.997639129208233
23416,13,79.0,1.1285714285714286,6.921755299594961
23417,17,95.0,1.3380281690140845,6.8755216384876245
23418,15,69.0,0.9583333333333334,7.039991093018963
23419,12,49.0,0.6805555555555556,7.130061575535111
23420,12,52.0,0.7222222222222222,7.020673826320926
23421,11,63.0,0.8873239436619719,7.194896131222872
23422,12,75.0,1.056338028169014,7.375870614768294
23423,15,88.0,1.2222222222222223,7.272613238605574
23424,16,103.0,1.4305555555555556,7.326664855004058
23425,16,119.0,1.676056338028169,7.328954164936497
23426,11,66.0,0.9565217391304348,7.184929763354232
23427,8,39.0,0.5492957746478874,7.272276985480102
23428,7,31.0,0.44285714285714284,7.2692426769231
23429,6,26.0,0.37681159420289856,7.4123538336374
23430,8,33.0,0.4714285714285714,7.564500060095132
23431,9,41.0,0.5774647887323944,7.6424848053248615
23432,10,51.0,0.7183098591549296,7.729616267761031
23433,11,61.0,0.8472222222222222,7.8601286726137305
23434,13,73.0,1.0138888888888888,7.832417984475989
23435,14,86.0,1.178082191780822,7.85887531721993
23436,17,102.0,1.3972602739726028,7.822841279464982
23437,16,118.0,1.6164383561643836,7.903558891740567
23438,19,136.0,1.837837837837838,7.873727350247331
23439,20,155.0,2.0945945945945947,7.648433949373398
23440,20,175.0,2.3972602739726026,7.707545163792228
23441,21,195.0,2.671232876712329,7.314595763995432
23442,22,216.0,2.918918918918919,6.857068506317332
23443,23,239.0,3.3194444444444446,6.224170590560827
23444,23,199.0,2.8028169014084505,5.765142316533249
23445,23,174.0,2.4857142857142858,5.686861082792237
23446,20,157.0,2.343283582089552,5.799265867688793
23447,21,160.0,2.3529411764705883,5.842410134172393
23448,20,171.0,2.5522388059701493,5.631220453112807
23449,20,185.0,2.7611940298507465,5.71784221862573
23450,21,201.0,2.9558823529411766,5.790478665884612
23451,22,222.0,3.3134328358208953,5.659071491363057
23452,17,155.0,2.3134328358208953,6.0649471653716756
23453,17,133.0,1.9558823529411764,6.448214348932279
23454,16,132.0,1.9130434782608696,6.623722212392086
23455,14,144.0,2.1176470588235294,6.903212617648819
23456,14,155.0,2.246376811594203,6.965752336570232
23457,16,170.0,2.4285714285714284,7.011719157017207
23458,12,127.0,1.8142857142857143,7.105676386089392
23459,11,76.0,1.0704225352112675,7.255789600283179
23460,11,51.0,0.7083333333333334,7.13121319437532
23461,11,42.0,0.5833333333333334,7.142281794384701
23462,13,41.0,0.5616438356164384,6.908308941876703
23463,13,43.0,0.581081081081081,6.9231723616200505
23464,13,52.0,0.7123287671232876,7.066946175123004
23465,15,63.0,0.863013698630137,7.114816581312561
23466,18,81.0,1.1095890410958904,7.1994316626247175
23467,16,72.0,1.0140845070422535,7.331228996025498
23468,16,81.0,1.173913043478261,7.2348853591439255
23469,15,92.0,1.3333333333333333,7.255529185824036
23470,17,107.0,1.5285714285714285,7.180236843202423
23471,17,123.0,1.7571428571428571,6.921185513541452
23472,19,141.0,1.9859154929577465,6.766967920180164
23473,20,161.0,2.3333333333333335,6.436778624801096
23474,21,181.0,2.6231884057971016,6.107456202261957
23475,18,147.0,2.161764705882353,6.117219358836864
23476,18,128.0,1.9104477611940298,5.910770205645331
23477,14,120.0,1.791044776119403,5.965574579687528
23478,14,127.0,1.9242424242424243,6.226221183093438
23479,15,137.0,2.044776119402985,6.444003197906203
23480,14,149.0,2.2238805970149254,6.886999477646708
23481,14,163.0,2.4696969696969697,7.311254346800652
23482,16,178.0,2.696969696969697,7.36558179902891
23483,17,194.0,3.0793650793650795,7.077516846656786
23484,18,211.0,3.296875,6.937814889260505
23485,14,159.0,2.5238095238095237,6.957321799827653
23486,15,139.0,2.171875,6.791173997186506
23487,14,119.0,1.8307692307692307,6.730576881692303
23488,12,115.0,1.7692307692307692,6.887024155999491
23489,13,116.0,1.7846153846153847,6.695649258366197
23490,13,121.0,1.890625,6.732961595159223
23491,13,126.0,1.96875,6.8620842183024795
23492,13,139.0,2.171875,7.006620082447534
23493,14,87.0,1.3384615384615384,6.9750469222445295
23494,11,67.0,1.0151515151515151,7.034805436783926
23495,13,77.0,1.1666666666666667,7.058762169148879
23496,14,90.0,1.3432835820895523,7.0644571753111265
23497,16,105.0,1.5909090909090908,6.889891338135823
23498,17,121.0,1.8059701492537314,6.697879310555409
23499,19,139.0,2.0441176470588234,6.348008899453325
23500,17,110.0,1.6176470588235294,6.322150653663572
23501,16,92.0,1.3529411764705883,6.214324207896142
23502,14,91.0,1.338235294117647,6.227959307280476
23503,13,93.0,1.4090909090909092,6.653827851001981
23504,13,99.0,1.5,7.0396010440847245
23505,14,110.0,1.6417910447761195,7.142840015684379
23506,13,123.0,1.921875,7.115414671378618
23507,13,96.0,1.5,7.340346769593482
23508,10,49.0,0.765625,7.438550009296684
23509,7,38.0,0.59375,7.56893848245282
23510,8,39.0,0.609375,7.620821903720161
23511,9,47.0,0.746031746031746,7.484674604086339
23512,11,58.0,0.9354838709677419,7.586597597787436
23513,12,69.0,1.0952380952380953,7.642593377289642
23514,13,81.0,1.2857142857142858,7.7714560888793764
23515,13,94.0,1.5161290322580645,7.922198276215764
23516,15,108.0,1.7142857142857142,7.704857168966692
23517,16,123.0,1.921875,7.491463550479574
23518,17,140.0,2.1875,7.521304280747701
23519,19,158.0,2.4307692307692306,7.041657510895706
23520,20,177.0,2.6818181818181817,6.547748334106666
23521,20,197.0,2.984848484848485,6.143023236231665
23522,23,219.0,3.3692307692307693,5.668128633879502
23523,24,243.0,3.796875,5.605338163944034
23524,22,214.0,3.34375,5.711615733118671
23525,19,199.0,3.1587301587301586,5.630154123499306
23526,12,135.0,2.1774193548387095,6.142172927926964
23527,10,100.0,1.6666666666666667,6.492360092450198
23528,11,84.0,1.3548387096774193,6.460455814034139
23529,10,93.0,1.5,6.778459360932312
23530,9,102.0,1.6721311475409837,7.168644189379357
23531,13,113.0,1.8225806451612903,7.24349705608656
23532,13,125.0,2.0491803278688523,7.3659074380790255
23533,12,137.0,2.283333333333333,7.655739363554625
23534,9,69.0,1.15,8.102776054844007
23535,9,40.0,0.6451612903225806,8.239181196870401
23536,5,27.0,0.43548387096774194,8.524412883573103
23537,5,32.0,0.5333333333333333,8.736260902186872
23538,9,39.0,0.639344262295082,8.65539220009092
23539,8,47.0,0.7966101694915254,8.611148082418726
23540,10,57.0,0.9827586206896551,8.41089206500227
23541,11,42.0,0.711864406779661,8.13238584626735
23542,8,41.0,0.7192982456140351,7.994746370157122
23543,9,50.0,0.8771929824561403,8.008214004369451
23544,11,60.0,1.0526315789473684,7.56699294490191
23545,12,71.0,1.2456140350877194,7.214521614155928
23546,14,85.0,1.5178571428571428,7.049821712377454
23547,18,102.0,1.7894736842105263,6.904068773429126
23548,18,120.0,2.142857142857143,6.876538775528415
23549,14,116.0,2.109090909090909,7.0311487412572795
23550,14,121.0,2.240740740740741,7.062281758482892
23551,12,127.0,2.3518518518518516,7.156878403006369
23552,11,138.0,2.6037735849056602,7.328493080782474
23553,12,149.0,2.811320754716981,7.399409077592516
23554,12,161.0,3.0377358490566038,7.324125147390733
23555,13,173.0,3.2641509433962264,7.389003979780966
23556,10,99.0,1.8,7.279661370552072
23557,7,56.0,1.018181818181818,7.453960738668891
23558,8,49.0,0.8596491228070176,7.445689779078826
23559,7,56.0,1.0,7.542735220978827
23560,7,63.0,1.125,7.896641680289106
23561,11,72.0,1.2413793103448276,8.075344359945047
23562,10,82.0,1.4642857142857142,8.165617589510353
23563,10,92.0,1.6727272727272726,8.339902012731745
23564,14,104.0,1.8245614035087718,7.719526781254656
23565,14,117.0,2.0172413793103448,7.364692769958103
23566,14,131.0,2.2586206896551726,7.101503426545716
23567,13,71.0,1.2456140350877194,6.999397343896071
23568,15,77.0,1.305084745762712,6.646990207947763
23569,15,87.0,1.4745762711864407,6.6389448085148635
23570,15,102.0,1.7586206896551724,6.412900479748172
23571,19,119.0,2.0517241379310347,5.872681706672673
23572,17,136.0,2.3448275862068964,5.746741561371829
23573,17,105.0,1.8421052631578947,5.775923728830686
23574,16,92.0,1.5862068965517242,5.904730897319186
23575,10,47.0,0.8103448275862069,6.228205207427428
23576,9,41.0,0.6833333333333333,6.294676268428427
23577,7,48.0,0.8,6.690633179987405
23578,9,57.0,0.9827586206896551,7.2185445284283185
23579,13,68.0,1.152542372881356,7.236337843256455
23580,12,79.0,1.3166666666666667,7.404211069979033
23581,12,91.0,1.5689655172413792,7.6984971998895855
23582,10,65.0,1.1016949152542372,7.786579400647612
23583,8,47.0,0.7833333333333333,7.792292573997189
23584,7,40.0,0.6666666666666666,7.843235805702229
23585,8,47.0,0.7833333333333333,7.833231301706225
23586,8,54.0,0.8852459016393442,7.889942088642779
23587,9,63.0,1.05,7.991148999255033
23588,13,75.0,1.25,7.935042880253757
23589,13,87.0,1.4262295081967213,8.012663313629293
23590,8,72.0,1.2,8.265739468195516
23591,10,81.0,1.3278688524590163,8.485003717255662
23592,10,90.0,1.5,8.499365248346596
23593,9,99.0,1.6779661016949152,8.591696987755489
23594,10,108.0,1.8305084745762712,8.522768444015396
23595,11,118.0,1.9666666666666666,8.462686313476068
23596,10,128.0,2.1333333333333333,8.553841068568765
23597,12,140.0,2.413793103448276,8.427529801745747
23598,15,153.0,2.55,8.102624654576434
23599,14,167.0,2.8793103448275863,8.018696988934757
23600,15,181.0,3.0677966101694913,7.810286847136774
23601,16,196.0,3.3220338983050848,7.3784571793457605
23602,18,214.0,3.6271186440677967,7.10142226363967
23603,18,232.0,3.9322033898305087,6.9342275650857825
23604,20,250.0,4.098360655737705,6.563620308219514
23605,17,199.0,3.3728813559322033,6.384459620852499
23606,16,154.0,2.6551724137931036,6.620453453458949
23607,16,130.0,2.2033898305084745,6.3502828900978034
23608,11,94.0,1.5932203389830508,6.6077985044720275
23609,9,69.0,1.1694915254237288,6.672140578950187
23610,7,64.0,1.0847457627118644,7.08633483741634
23611,10,74.0,1.2542372881355932,7.487838686672266
23612,14,87.0,1.45,7.539978985281539
23613,12,98.0,1.6333333333333333,7.776976587400388
23614,15,112.0,1.8360655737704918,7.912632215691696
23615,16,127.0,2.0483870967741935,7.9035613657122825
23616,13,91.0,1.467741935483871,7.841802681304859
23617,12,88.0,1.4426229508196722,7.685984472735677
23618,15,98.0,1.5806451612903225,7.32471431623283
23619,16,113.0,1.8524590163934427,6.6927332915166815
23620,18,130.0,2.096774193548387,6.138647379612575
23621,20,149.0,2.403225806451613,5.672095467908806
23622,19,107.0,1.7258064516129032,5.391045049116321
23623,15,62.0,1.0508474576271187,5.515444852434412
23624,10,34.0,0.5862068965517241,5.844726813594812
23625,9,33.0,0.5789473684210527,6.458862862316908
23626,7,33.0,0.6226415094339622,6.957887612817479
23627,8,40.0,0.7547169811320755,7.3519852805677415
23628,10,49.0,0.9245283018867925,8.0979251276084
23629,9,58.0,1.0943396226415094,8.782525791125128
23630,9,67.0,1.2884615384615385,8.995133931709162
23631,8,47.0,0.9038461538461539,8.826890983241167
23632,6,33.0,0.6226415094339622,8.840546085638637
