Step,Waiting_Time,Queue_Length,Density
47319,633.0,72,0.9510390982740402
47320,658.0,75,0.9510390982740402
47321,684.0,78,0.9299048960901724
47322,711.0,81,0.9299048960901727
47323,738.0,81,0.9299048960901727
47324,767.0,87,0.9299048960901726
47325,796.0,87,0.9087706939063052
47326,826.0,90,0.8876364917224376
47327,857.0,93,0.8665022895385699
47328,889.0,96,0.8242338851708347
47329,922.0,99,0.8242338851708347
47330,955.0,99,0.8030996829869672
47331,988.0,99,0.8030996829869672
47332,1022.0,102,0.8030996829869672
47333,1057.0,105,0.8030996829869672
47334,1093.0,108,0.8453680873547025
47335,1129.0,108,0.8453680873547025
47336,1165.0,108,0.8453680873547025
47337,1202.0,111,0.8453680873547025
47338,1239.0,111,0.86650228953857
47339,1276.0,111,0.8876364917224374
47340,1313.0,111,0.8876364917224374
47341,1350.0,111,0.8876364917224374
47342,1387.0,111,0.8876364917224374
47343,1425.0,114,0.8876364917224374
47344,1463.0,114,0.8876364917224374
47345,1336.0,111,0.8453680873547024
47346,1253.0,105,0.8453680873547024
47347,1174.0,105,0.8665022895385699
47348,1111.0,99,0.8242338851708347
47349,1062.0,93,0.8242338851708347
47350,1015.0,87,0.8453680873547024
47351,1045.0,90,0.8453680873547024
47352,1075.0,90,0.8453680873547024
47353,1105.0,90,0.8030996829869671
47354,1135.0,90,0.8242338851708348
47355,1165.0,90,0.7819654808030999
47356,1195.0,90,0.8453680873547025
47357,1225.0,90,0.8030996829869673
47358,1256.0,93,0.824233885170835
47359,1287.0,93,0.824233885170835
47360,1318.0,93,0.86650228953857
47361,1350.0,96,0.8876364917224377
47362,1382.0,96,0.9299048960901728
47363,1414.0,96,0.9721733004579078
47364,1447.0,99,0.9721733004579078
47365,1482.0,105,0.9933075026417754
47366,1518.0,108,1.0144417048256429
47367,1554.0,108,0.9933075026417753
47368,1592.0,114,0.9933075026417753
47369,1631.0,117,0.9933075026417753
47370,1672.0,123,0.9933075026417753
47371,1714.0,126,0.9933075026417753
47372,1759.0,135,0.9933075026417753
47373,1804.0,135,1.0144417048256427
47374,1849.0,135,1.0144417048256427
47375,1894.0,135,1.0144417048256427
47376,1939.0,135,1.0567101091933782
47377,1984.0,135,1.0567101091933782
47378,1827.0,129,1.0144417048256429
47379,1676.0,126,1.0144417048256429
47380,1541.0,120,1.0355759070095105
47381,1410.0,114,0.9933075026417755
47382,1291.0,108,0.9933075026417755
47383,1191.0,105,1.0144417048256429
47384,1112.0,99,1.0144417048256429
47385,1036.0,93,1.0355759070095103
47386,963.0,87,1.0144417048256429
47387,992.0,87,1.0355759070095103
47388,959.0,84,1.0144417048256429
47389,946.0,87,1.0355759070095103
47390,946.0,87,1.0355759070095105
47391,951.0,90,1.0567101091933782
47392,956.0,87,1.0144417048256429
47393,986.0,90,0.9933075026417754
47394,990.0,87,0.972173300457908
47395,995.0,87,0.972173300457908
47396,1016.0,84,0.9721733004579077
47397,1037.0,81,0.9933075026417754
47398,1065.0,84,0.9933075026417751
47399,1094.0,87,0.9721733004579076
47400,1123.0,87,0.9721733004579076
47401,1154.0,93,0.9721733004579075
47402,1185.0,93,0.9510390982740401
47403,1216.0,93,0.9087706939063048
47404,1247.0,93,0.9087706939063048
47405,1279.0,96,0.9087706939063049
47406,1311.0,96,0.9721733004579077
47407,1344.0,99,0.9721733004579077
47408,1377.0,99,0.9510390982740403
47409,1411.0,102,0.9510390982740403
47410,1445.0,102,0.9299048960901726
47411,1480.0,105,0.9087706939063052
47412,1516.0,108,0.9299048960901726
47413,1552.0,108,0.9299048960901727
47414,1589.0,111,0.9299048960901727
47415,1628.0,117,0.9510390982740402
47416,1667.0,117,0.9510390982740402
47417,1706.0,117,0.9721733004579078
47418,1542.0,117,0.9299048960901727
47419,1381.0,111,0.9299048960901727
47420,1230.0,108,1.0144417048256427
47421,1139.0,102,0.9933075026417753
47422,1085.0,99,0.9933075026417753
47423,1052.0,93,0.9933075026417753
47424,1070.0,87,0.9721733004579077
47425,1099.0,87,0.9721733004579077
47426,1128.0,87,0.9510390982740403
47427,1158.0,90,0.9721733004579078
47428,1189.0,93,0.9299048960901726
47429,1221.0,96,0.9299048960901726
47430,1254.0,99,0.9299048960901726
47431,1287.0,99,0.9087706939063052
47432,1321.0,102,0.9299048960901726
47433,1357.0,108,0.9087706939063052
47434,1393.0,108,0.9087706939063052
47435,1429.0,108,0.8876364917224374
47436,1465.0,108,0.9087706939063052
47437,1502.0,111,0.9299048960901727
47438,1539.0,111,0.9510390982740402
47439,1577.0,114,0.9721733004579076
47440,1615.0,114,1.0144417048256429
47441,1653.0,114,0.9933075026417753
47442,1692.0,117,0.9721733004579078
47443,1731.0,117,0.9721733004579078
47444,1770.0,117,0.9933075026417754
47445,1810.0,120,1.0144417048256429
47446,1850.0,120,1.0144417048256429
47447,1890.0,120,1.0144417048256429
47448,1931.0,123,1.0355759070095105
47449,1973.0,126,1.056710109193378
47450,2016.0,129,1.0778443113772456
47451,1848.0,126,1.0778443113772456
47452,1700.0,123,1.0778443113772456
47453,1564.0,120,1.0778443113772456
47454,1433.0,117,1.0778443113772456
47455,1304.0,111,1.0567101091933782
47456,1201.0,105,1.0778443113772456
47457,1108.0,99,1.056710109193378
47458,1023.0,96,1.0778443113772456
47459,1000.0,93,1.0355759070095105
47460,919.0,93,1.0355759070095105
47461,868.0,96,1.0144417048256429
47462,849.0,90,1.0355759070095103
47463,879.0,90,1.0144417048256427
47464,874.0,93,1.0355759070095105
47465,871.0,90,1.0144417048256429
47466,901.0,90,0.9933075026417755
47467,931.0,90,0.9510390982740402
47468,961.0,90,0.9721733004579078
47469,991.0,90,0.9510390982740403
47470,1021.0,90,0.972173300457908
47471,1053.0,96,0.9510390982740403
47472,1087.0,102,0.9299048960901727
47473,1121.0,102,0.9299048960901727
47474,1156.0,105,0.8876364917224376
47475,1191.0,105,0.908770693906305
47476,1226.0,105,0.8876364917224375
47477,1262.0,108,0.8876364917224375
47478,1299.0,111,0.8876364917224375
47479,1337.0,114,0.8876364917224375
47480,1375.0,114,0.86650228953857
47481,1413.0,114,0.8876364917224374
47482,1452.0,117,0.9087706939063049
47483,1491.0,117,0.9299048960901725
47484,1531.0,120,0.9299048960901725
47485,1571.0,120,0.9299048960901725
47486,1611.0,120,0.9299048960901725
47487,1651.0,120,0.9299048960901725
47488,1692.0,123,0.9299048960901725
47489,1735.0,129,0.9299048960901725
47490,1778.0,129,0.9510390982740402
47491,1604.0,123,0.9299048960901727
47492,1463.0,117,0.9510390982740404
47493,1358.0,111,0.9933075026417753
47494,1275.0,105,0.9721733004579081
47495,1272.0,102,0.9933075026417755
47496,1284.0,102,0.9721733004579077
47497,1309.0,99,0.9510390982740401
47498,1342.0,99,0.9510390982740401
47499,1375.0,99,0.9087706939063052
47500,1409.0,102,0.9299048960901727
47501,1444.0,105,0.908770693906305
47502,1479.0,105,0.9299048960901725
47503,1514.0,105,0.9087706939063049
47504,1550.0,108,0.9299048960901725
47505,1586.0,108,0.9087706939063049
47506,1623.0,111,0.9087706939063049
47507,1661.0,114,0.9087706939063049
47508,1700.0,117,0.9087706939063049
47509,1740.0,120,0.9510390982740402
47510,1781.0,123,0.9510390982740402
47511,1822.0,123,0.9721733004579076
47512,1863.0,123,0.9933075026417753
47513,1905.0,126,1.014441704825643
47514,1947.0,126,1.014441704825643
47515,1989.0,126,0.9933075026417754
47516,2031.0,126,0.9933075026417754
47517,2073.0,126,1.0144417048256429
47518,2115.0,126,1.0144417048256429
47519,2157.0,126,1.056710109193378
47520,2200.0,129,1.0778443113772453
47521,2244.0,132,1.098978513561113
47522,2289.0,135,1.1201127157449808
47523,2334.0,135,1.1201127157449808
47524,2176.0,135,1.0778443113772456
47525,2019.0,132,1.0778443113772456
47526,1879.0,126,1.098978513561113
47527,1748.0,126,1.0567101091933782
47528,1628.0,126,1.0567101091933782
47529,1509.0,120,1.0567101091933782
47530,1398.0,114,1.0355759070095105
47531,1289.0,108,1.0355759070095105
47532,1190.0,102,1.014441704825643
47533,1151.0,99,0.9933075026417755
47534,1056.0,93,1.0144417048256429
47535,1035.0,90,1.0144417048256429
47536,963.0,87,0.9933075026417753
47537,890.0,84,0.9721733004579077
47538,842.0,78,0.9510390982740403
47539,795.0,72,0.9299048960901728
47540,762.0,69,0.9299048960901728
47541,733.0,69,0.9087706939063052
47542,718.0,69,0.8876364917224374
47543,741.0,69,0.86650228953857
47544,743.0,66,0.8453680873547026
47545,765.0,66,0.824233885170835
47546,787.0,66,0.8242338851708347
47547,810.0,69,0.8030996829869672
47548,833.0,69,0.7819654808030998
47549,856.0,69,0.7819654808030998
47550,880.0,72,0.7608312786192322
47551,904.0,72,0.7608312786192322
47552,928.0,72,0.7396970764353646
47553,952.0,72,0.7608312786192322
47554,976.0,72,0.7185628742514972
47555,1000.0,72,0.7819654808030998
47556,1024.0,72,0.7396970764353649
47557,1048.0,72,0.7185628742514971
47558,1072.0,72,0.7185628742514972
47559,1096.0,72,0.7608312786192322
47560,1120.0,72,0.7819654808030998
47561,1145.0,75,0.7819654808030998
47562,1171.0,78,0.8030996829869672
47563,1198.0,81,0.8453680873547023
47564,1010.0,75,0.8030996829869672
47565,881.0,69,0.8030996829869672
47566,762.0,66,0.8242338851708346
47567,755.0,69,0.8242338851708348
47568,750.0,66,0.8030996829869672
47569,752.0,63,0.8030996829869672
47570,777.0,75,0.7608312786192323
47571,804.0,81,0.7608312786192323
47572,832.0,84,0.7819654808030998
47573,860.0,84,0.760831278619232
47574,888.0,84,0.760831278619232
47575,917.0,87,0.7396970764353646
47576,947.0,90,0.7396970764353646
47577,977.0,90,0.7185628742514969
47578,1009.0,96,0.7185628742514969
47579,1041.0,96,0.7396970764353644
47580,1073.0,96,0.7396970764353644
47581,1105.0,96,0.7396970764353644
47582,1138.0,99,0.760831278619232
47583,1171.0,99,0.760831278619232
47584,1204.0,99,0.760831278619232
47585,1237.0,99,0.760831278619232
47586,1270.0,99,0.8030996829869674
47587,1303.0,99,0.8242338851708351
47588,1336.0,99,0.8453680873547026
47589,1369.0,99,0.8453680873547026
47590,1403.0,102,0.8665022895385702
47591,1438.0,105,0.8665022895385702
47592,1473.0,105,0.8876364917224376
47593,1508.0,105,0.8876364917224376
47594,1544.0,108,0.9087706939063054
47595,1581.0,111,0.9299048960901728
47596,1619.0,114,0.9933075026417755
47597,1479.0,108,0.9721733004579078
47598,1351.0,102,0.9933075026417753
47599,1242.0,102,0.9933075026417753
47600,1148.0,102,0.9933075026417755
47601,1059.0,93,0.9721733004579078
47602,977.0,93,0.9510390982740402
47603,915.0,87,0.9299048960901727
47604,864.0,87,0.9299048960901727
47605,816.0,90,0.8876364917224376
47606,768.0,90,0.8876364917224376
47607,733.0,90,0.86650228953857
47608,726.0,87,0.8453680873547024
47609,746.0,87,0.8453680873547024
47610,775.0,87,0.8453680873547025
47611,805.0,90,0.8242338851708348
47612,824.0,87,0.8030996829869672
47613,843.0,84,0.8242338851708348
47614,861.0,81,0.8242338851708348
47615,879.0,78,0.8030996829869672
47616,905.0,78,0.8030996829869672
47617,932.0,81,0.8030996829869672
47618,959.0,81,0.86650228953857
47619,986.0,81,0.86650228953857
47620,1013.0,81,0.86650228953857
47621,1040.0,81,0.8453680873547025
47622,1068.0,84,0.8453680873547025
47623,1096.0,84,0.824233885170835
47624,1124.0,84,0.8453680873547025
47625,1153.0,87,0.8453680873547025
47626,1183.0,90,0.8453680873547025
47627,1214.0,93,0.8665022895385701
47628,1245.0,93,0.8453680873547025
47629,1277.0,96,0.824233885170835
47630,1310.0,99,0.8665022895385701
47631,1343.0,99,0.8453680873547025
47632,1377.0,102,0.8453680873547025
47633,1411.0,102,0.8876364917224376
47634,1445.0,102,0.8876364917224376
47635,1479.0,102,0.9087706939063052
47636,1513.0,102,0.9299048960901728
47637,1372.0,96,0.9299048960901727
47638,1284.0,93,0.9299048960901727
47639,1226.0,90,0.9299048960901727
47640,1210.0,87,0.908770693906305
47641,1227.0,87,0.9510390982740405
47642,1246.0,87,0.9510390982740403
47643,1272.0,84,0.972173300457908
47644,1302.0,90,1.014441704825643
47645,1334.0,96,0.9933075026417757
47646,1366.0,96,0.9933075026417757
47647,1399.0,99,0.9721733004579081
47648,1432.0,99,0.9721733004579081
47649,1467.0,105,0.9510390982740403
47650,1503.0,108,0.9510390982740403
47651,1539.0,108,0.9510390982740405
47652,1576.0,111,0.9510390982740405
47653,1614.0,114,0.9510390982740403
47654,1652.0,114,0.9510390982740403
47655,1691.0,117,0.972173300457908
47656,1731.0,120,0.9933075026417754
47657,1772.0,123,0.9933075026417754
47658,1814.0,126,0.9933075026417754
47659,1857.0,129,0.9933075026417754
47660,1901.0,132,0.9933075026417754
47661,1945.0,132,1.0144417048256429
47662,1989.0,132,1.0144417048256429
47663,2034.0,135,1.0144417048256429
47664,2080.0,138,1.0144417048256429
47665,2126.0,138,1.0355759070095103
47666,2172.0,138,1.0355759070095103
47667,2218.0,138,1.056710109193378
47668,2265.0,141,1.056710109193378
47669,2312.0,141,1.0778443113772456
47670,2150.0,135,1.0355759070095105
47671,1989.0,132,1.0778443113772458
47672,1829.0,126,1.0778443113772458
47673,1669.0,120,1.0778443113772458
47674,1509.0,120,1.0778443113772458
47675,1370.0,114,1.0778443113772456
47676,1242.0,108,1.0778443113772456
47677,1140.0,102,1.0567101091933782
47678,1095.0,102,1.0567101091933782
47679,998.0,96,1.0355759070095105
47680,930.0,90,1.0355759070095103
47681,884.0,87,1.0144417048256429
47682,842.0,84,1.0355759070095105
47683,839.0,84,1.014441704825643
47684,843.0,84,1.0144417048256429
47685,830.0,78,0.9933075026417753
47686,830.0,81,0.9721733004579078
47687,841.0,75,0.9933075026417754
47688,864.0,75,0.9721733004579076
47689,889.0,75,0.9510390982740402
47690,915.0,78,0.9721733004579077
47691,941.0,78,0.9933075026417753
47692,967.0,78,0.9510390982740402
47693,994.0,81,0.9510390982740402
47694,1021.0,81,0.9299048960901726
47695,1049.0,84,0.9087706939063049
47696,1077.0,84,0.8876364917224375
47697,1105.0,84,0.8665022895385699
47698,1134.0,87,0.908770693906305
47699,1163.0,87,0.86650228953857
47700,1193.0,90,0.86650228953857
47701,1224.0,93,0.8242338851708348
47702,1255.0,93,0.8030996829869674
47703,1288.0,99,0.7819654808030999
47704,1321.0,99,0.7819654808030997
47705,1354.0,99,0.7819654808030997
47706,1387.0,99,0.7819654808030997
47707,1421.0,102,0.8030996829869672
47708,1456.0,105,0.824233885170835
47709,1492.0,108,0.824233885170835
47710,1362.0,102,0.7819654808030997
47711,1236.0,96,0.7819654808030997
47712,1168.0,90,0.8030996829869673
47713,1110.0,87,0.7608312786192324
47714,1139.0,87,0.7819654808030998
47715,1168.0,87,0.7819654808030998
47716,1197.0,87,0.760831278619232
47717,1227.0,90,0.760831278619232
47718,1257.0,90,0.760831278619232
47719,1288.0,93,0.7819654808030996
47720,1319.0,93,0.7819654808030996
47721,1350.0,93,0.8030996829869672
47722,1383.0,99,0.824233885170835
47723,1416.0,99,0.824233885170835
47724,1451.0,105,0.8453680873547025
47725,1486.0,105,0.8453680873547025
47726,1521.0,105,0.8453680873547025
47727,1556.0,105,0.8453680873547025
47728,1592.0,108,0.8453680873547025
47729,1628.0,108,0.8453680873547025
47730,1664.0,108,0.8453680873547025
47731,1702.0,114,0.8453680873547025
47732,1740.0,114,0.8665022895385701
47733,1778.0,114,0.8665022895385701
47734,1816.0,114,0.8665022895385701
47735,1856.0,120,0.908770693906305
47736,1896.0,120,0.908770693906305
47737,1936.0,120,0.908770693906305
47738,1976.0,120,0.9299048960901728
47739,2016.0,120,0.9510390982740403
47740,2056.0,120,0.9510390982740403
47741,2096.0,120,0.9510390982740403
47742,2136.0,120,0.9510390982740403
47743,1969.0,114,0.908770693906305
47744,1801.0,108,0.9510390982740402
47745,1645.0,102,0.9510390982740402
47746,1492.0,99,0.9510390982740401
47747,1343.0,93,0.9510390982740402
47748,1200.0,90,0.9510390982740402
47749,1087.0,90,0.9087706939063049
47750,1052.0,87,0.9087706939063049
47751,1020.0,87,0.8876364917224374
47752,943.0,81,0.8876364917224374
47753,884.0,75,0.86650228953857
47754,879.0,75,0.9087706939063049
47755,876.0,72,0.8876364917224375
47756,875.0,72,0.8876364917224375
47757,899.0,72,0.8453680873547023
47758,925.0,78,0.8242338851708346
47759,951.0,78,0.8030996829869672
47760,977.0,78,0.8453680873547025
47761,1003.0,78,0.8242338851708348
47762,1029.0,78,0.8030996829869673
47763,1056.0,81,0.7819654808030998
47764,1083.0,81,0.8030996829869672
47765,1110.0,81,0.7819654808030997
47766,1138.0,84,0.760831278619232
47767,1166.0,84,0.7396970764353646
47768,1195.0,87,0.718562874251497
47769,1224.0,87,0.718562874251497
47770,1253.0,87,0.718562874251497
47771,1282.0,87,0.6974286720676295
47772,1312.0,90,0.718562874251497
47773,1342.0,90,0.7819654808030998
47774,1373.0,93,0.8242338851708351
47775,1404.0,93,0.8242338851708351
47776,1437.0,99,0.8665022895385701
47777,1470.0,99,0.8665022895385701
47778,1503.0,99,0.8665022895385701
47779,1536.0,99,0.9087706939063052
47780,1569.0,99,0.9299048960901726
47781,1603.0,102,0.9299048960901726
47782,1638.0,105,0.9299048960901726
47783,1473.0,102,0.9299048960901726
47784,1311.0,96,0.9721733004579077
47785,1171.0,96,0.9721733004579077
47786,1038.0,90,0.9299048960901727
47787,913.0,87,0.9299048960901727
47788,808.0,90,0.9510390982740401
47789,765.0,84,0.9087706939063052
47790,731.0,81,0.9299048960901727
47791,714.0,75,0.8876364917224376
47792,721.0,75,0.908770693906305
47793,747.0,78,0.86650228953857
47794,773.0,78,0.9087706939063049
47795,799.0,78,0.8876364917224377
47796,826.0,81,0.8876364917224377
47797,853.0,81,0.86650228953857
47798,881.0,84,0.86650228953857
47799,909.0,84,0.824233885170835
47800,937.0,84,0.7819654808030997
47801,965.0,84,0.8030996829869673
47802,994.0,87,0.7608312786192324
47803,1024.0,90,0.7819654808030998
47804,1055.0,93,0.7608312786192323
47805,1087.0,96,0.7608312786192323
47806,1120.0,99,0.7608312786192323
47807,1153.0,99,0.7608312786192323
47808,1186.0,99,0.7608312786192323
47809,1220.0,102,0.8030996829869674
47810,1254.0,102,0.8030996829869674
47811,1288.0,102,0.8030996829869674
47812,1324.0,108,0.8242338851708351
47813,1360.0,108,0.8242338851708351
47814,1396.0,108,0.8242338851708351
47815,1432.0,108,0.8876364917224377
47816,1277.0,102,0.8453680873547025
47817,1143.0,96,0.8453680873547025
47818,1020.0,93,0.8453680873547025
47819,901.0,90,0.8453680873547025
47820,829.0,84,0.8453680873547025
47821,765.0,78,0.8453680873547025
47822,719.0,75,0.8242338851708348
47823,674.0,69,0.8242338851708348
47824,676.0,69,0.8030996829869673
47825,662.0,69,0.8030996829869672
47826,627.0,63,0.7819654808030997
47827,629.0,60,0.7819654808030997
47828,639.0,60,0.760831278619232
47829,645.0,54,0.760831278619232
47830,663.0,54,0.7396970764353646
47831,681.0,54,0.760831278619232
47832,700.0,57,0.7396970764353645
47833,719.0,57,0.6974286720676295
47834,739.0,60,0.7185628742514969
47835,759.0,60,0.6762944698837619
47836,779.0,60,0.6974286720676295
47837,799.0,60,0.6551602676998943
47838,820.0,63,0.6551602676998943
47839,841.0,63,0.6340260655160268
47840,862.0,63,0.6762944698837619
47841,883.0,63,0.6762944698837619
47842,905.0,66,0.6974286720676294
47843,928.0,69,0.6974286720676295
47844,951.0,69,0.6974286720676295
47845,976.0,75,0.718562874251497
47846,1001.0,75,0.7185628742514969
47847,1026.0,75,0.7396970764353645
47848,1051.0,75,0.7396970764353645
47849,1077.0,78,0.7396970764353645
47850,1103.0,78,0.7608312786192322
47851,1130.0,81,0.7396970764353645
47852,1159.0,87,0.7608312786192322
47853,1188.0,87,0.7608312786192322
47854,1217.0,87,0.7608312786192322
47855,1247.0,90,0.7608312786192322
47856,1061.0,87,0.7396970764353645
47857,928.0,81,0.7396970764353645
47858,807.0,75,0.7396970764353645
47859,742.0,78,0.6974286720676296
47860,692.0,72,0.6974286720676296
47861,688.0,69,0.7396970764353645
47862,693.0,66,0.7185628742514971
47863,704.0,66,0.7185628742514971
47864,720.0,63,0.6974286720676296
47865,741.0,63,0.6974286720676296
47866,762.0,63,0.6974286720676294
47867,783.0,63,0.7185628742514971
47868,805.0,66,0.6974286720676297
47869,827.0,66,0.6974286720676297
47870,849.0,66,0.6974286720676297
47871,871.0,66,0.7396970764353649
47872,893.0,66,0.7185628742514971
47873,915.0,66,0.7185628742514971
47874,937.0,66,0.6974286720676297
47875,959.0,66,0.6974286720676297
47876,982.0,69,0.7185628742514972
47877,1007.0,75,0.6974286720676295
47878,1033.0,78,0.7185628742514971
47879,1060.0,81,0.7185628742514971
47880,1088.0,84,0.7185628742514971
47881,1116.0,84,0.7185628742514971
47882,1145.0,87,0.7185628742514971
47883,1176.0,93,0.7396970764353645
47884,1207.0,93,0.760831278619232
47885,1238.0,93,0.760831278619232
47886,1269.0,93,0.760831278619232
47887,1302.0,99,0.8030996829869672
47888,1336.0,102,0.8242338851708347
47889,1175.0,96,0.7819654808030996
47890,1015.0,90,0.7819654808030996
47891,859.0,84,0.8242338851708347
47892,738.0,78,0.8242338851708346
47893,664.0,72,0.8453680873547024
47894,609.0,69,0.8242338851708348
47895,581.0,66,0.8030996829869671
47896,536.0,63,0.8242338851708348
47897,496.0,57,0.7819654808030998
47898,491.0,51,0.8030996829869674
47899,506.0,54,0.7819654808030996
47900,524.0,57,0.760831278619232
47901,543.0,57,0.7396970764353645
47902,562.0,57,0.7396970764353645
47903,581.0,57,0.718562874251497
47904,601.0,60,0.718562874251497
47905,621.0,60,0.6762944698837619
47906,642.0,63,0.6551602676998943
47907,664.0,66,0.6340260655160268
47908,686.0,66,0.6128918633321592
47909,708.0,66,0.5917576611482916
47910,730.0,66,0.5917576611482916
47911,752.0,66,0.570623458964424
47912,774.0,66,0.6128918633321592
47913,797.0,69,0.5917576611482916
47914,820.0,69,0.5917576611482918
47915,843.0,69,0.6128918633321592
47916,866.0,69,0.6340260655160268
47917,889.0,69,0.6128918633321592
47918,912.0,69,0.6128918633321592
47919,935.0,69,0.6340260655160268
47920,958.0,69,0.6340260655160268
47921,981.0,69,0.6128918633321592
47922,1004.0,69,0.6340260655160268
47923,1028.0,72,0.6340260655160268
47924,1053.0,75,0.6551602676998942
47925,1079.0,78,0.6551602676998942
47926,1106.0,81,0.6551602676998942
47927,1133.0,81,0.6762944698837619
47928,1160.0,81,0.6762944698837619
47929,1036.0,75,0.6340260655160268
47930,916.0,69,0.6551602676998942
47931,826.0,66,0.7185628742514969
47932,789.0,60,0.6762944698837619
47933,776.0,60,0.7396970764353646
47934,765.0,57,0.718562874251497
47935,785.0,60,0.7396970764353646
47936,805.0,60,0.7396970764353645
47937,825.0,60,0.7185628742514969
47938,845.0,60,0.7185628742514969
47939,866.0,63,0.6974286720676295
47940,888.0,66,0.6974286720676295
47941,910.0,66,0.676294469883762
47942,934.0,72,0.676294469883762
47943,958.0,72,0.6974286720676295
47944,984.0,78,0.7185628742514972
47945,1011.0,81,0.7185628742514972
47946,1039.0,84,0.7185628742514972
47947,1069.0,90,0.7396970764353648
47948,1099.0,90,0.7396970764353648
47949,1130.0,93,0.7608312786192323
47950,1161.0,93,0.7608312786192323
47951,1192.0,93,0.7608312786192323
47952,1224.0,96,0.7819654808030998
47953,1256.0,96,0.8030996829869672
47954,1288.0,96,0.8453680873547021
47955,1322.0,102,0.8453680873547021
47956,1356.0,102,0.8453680873547021
47957,1390.0,102,0.8665022895385699
47958,1425.0,105,0.9087706939063052
47959,1460.0,105,0.9087706939063052
47960,1495.0,105,0.9087706939063052
47961,1531.0,108,0.9721733004579078
47962,1358.0,108,0.9299048960901726
47963,1204.0,105,0.9510390982740403
47964,1052.0,99,0.9721733004579081
47965,912.0,93,0.9510390982740402
47966,791.0,87,0.9510390982740402
47967,715.0,84,0.9299048960901728
47968,699.0,81,0.9510390982740403
47969,656.0,81,0.9510390982740403
47970,630.0,78,0.9087706939063053
47971,629.0,75,0.9299048960901729
47972,633.0,72,0.9087706939063053
47973,645.0,72,0.9299048960901727
47974,657.0,72,0.8876364917224374
47975,682.0,75,0.8876364917224374
47976,707.0,75,0.8665022895385699
47977,733.0,78,0.8665022895385699
47978,759.0,78,0.8242338851708348
47979,785.0,78,0.8453680873547026
47980,811.0,78,0.8242338851708348
47981,838.0,81,0.8453680873547025
47982,865.0,81,0.8242338851708348
47983,892.0,81,0.8242338851708348
47984,920.0,84,0.7819654808030998
47985,949.0,87,0.760831278619232
47986,978.0,87,0.7396970764353644
47987,1008.0,90,0.718562874251497
47988,1038.0,90,0.7396970764353644
47989,1069.0,93,0.7396970764353644
47990,1100.0,93,0.7396970764353644
47991,1132.0,96,0.7396970764353644
47992,1164.0,96,0.7396970764353644
47993,1197.0,99,0.7396970764353644
47994,1231.0,102,0.760831278619232
47995,1265.0,102,0.760831278619232
47996,1299.0,102,0.760831278619232
47997,1333.0,102,0.760831278619232
47998,1367.0,102,0.7819654808030997
47999,1401.0,102,0.8030996829869673
48000,1435.0,102,0.8030996829869673
48001,1469.0,102,0.8030996829869673
48002,1311.0,99,0.7819654808030997
48003,1177.0,93,0.8030996829869673
48004,1116.0,87,0.8242338851708351
48005,1062.0,81,0.8242338851708347
48006,1022.0,78,0.8030996829869671
48007,1011.0,75,0.8242338851708347
48008,1036.0,75,0.824233885170835
48009,1061.0,75,0.8453680873547024
48010,1086.0,75,0.8242338851708346
48011,1111.0,75,0.8665022895385701
48012,1137.0,78,0.8242338851708347
48013,1163.0,78,0.8453680873547025
48014,1190.0,81,0.8030996829869672
48015,1218.0,84,0.8030996829869672
48016,1246.0,84,0.7819654808030998
48017,1274.0,84,0.7819654808030998
48018,1304.0,90,0.7819654808030998
48019,1336.0,96,0.7608312786192323
48020,1368.0,96,0.7819654808030998
48021,1400.0,96,0.7819654808030997
48022,1432.0,96,0.8030996829869672
48023,1464.0,96,0.8030996829869672
48024,1497.0,99,0.8030996829869672
48025,1531.0,102,0.8030996829869673
48026,1565.0,102,0.8242338851708347
48027,1599.0,102,0.8242338851708347
48028,1633.0,102,0.8242338851708347
48029,1667.0,102,0.8242338851708347
48030,1701.0,102,0.8242338851708347
48031,1735.0,102,0.8242338851708347
48032,1769.0,102,0.8242338851708347
48033,1803.0,102,0.8453680873547025
48034,1838.0,105,0.8453680873547025
48035,1671.0,99,0.8030996829869673
48036,1509.0,96,0.8030996829869673
48037,1354.0,96,0.824233885170835
48038,1223.0,90,0.8030996829869674
48039,1106.0,87,0.824233885170835
48040,997.0,81,0.824233885170835
48041,892.0,75,0.8030996829869673
48042,809.0,69,0.824233885170835
48043,807.0,66,0.7819654808030998
48044,753.0,63,0.8030996829869674
48045,703.0,60,0.7608312786192324
48046,655.0,63,0.7819654808030998
48047,634.0,60,0.7396970764353645
48048,620.0,60,0.7396970764353645
48049,636.0,57,0.7185628742514972
48050,655.0,57,0.7185628742514972
48051,674.0,57,0.6762944698837621
48052,695.0,63,0.6762944698837621
48053,716.0,63,0.634026065516027
48054,737.0,63,0.634026065516027
48055,758.0,63,0.6128918633321594
48056,779.0,63,0.6340260655160269
48057,801.0,66,0.6340260655160268
48058,823.0,66,0.6551602676998942
48059,845.0,66,0.6551602676998943
48060,867.0,66,0.6551602676998943
48061,890.0,69,0.6340260655160268
48062,913.0,69,0.6340260655160268
48063,936.0,69,0.6340260655160268
48064,959.0,69,0.6340260655160267
48065,982.0,69,0.6762944698837619
48066,1006.0,72,0.6762944698837619
48067,1030.0,72,0.6974286720676294
48068,1055.0,75,0.718562874251497
48069,1080.0,75,0.7396970764353645
48070,1106.0,78,0.7396970764353646
48071,1133.0,81,0.7608312786192322
48072,1160.0,81,0.7608312786192322
